game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,conf_game
2025_05_DET_CIN,2025,REG,5,2025-10-05,Sunday,16:25,DET,,CIN,,Home,,,,2025100509,,,202510050cin,,,,7,6,-118.0,-102.0,-1.5,-105.0,-115.0,50.5,-110.0,-110.0,0,outdoors,fieldturf,,,,,,,Dan Campbell,Zac Taylor,,CIN00,Paycor Stadium,False
2025_05_WAS_LAC,2025,REG,5,2025-10-05,Sunday,16:25,WAS,,LAC,,Home,,,,2025100510,,,202510050sdg,,,,7,7,102.0,-122.0,1.5,-115.0,-105.0,47.5,-108.0,-112.0,0,dome,matrixturf,,,,,,,Dan Quinn,Jim Harbaugh,,LAX01,SoFi Stadium,False
2025_05_NE_BUF,2025,REG,5,2025-10-05,Sunday,20:20,NE,,BUF,,Home,,,,2025100511,,,202510050buf,,,,7,7,295.0,-375.0,8.5,-110.0,-110.0,46.5,-110.0,-110.0,1,outdoors,a_turf,,,,,,,Mike Vrabel,Sean McDermott,,BUF00,New Era Field,True
2025_05_KC_JAX,2025,REG,5,2025-10-06,Monday,20:15,KC,,JAX,,Home,,,,2025100600,,,202510060jax,,,,8,8,-218.0,180.0,-4.5,-112.0,-108.0,47.5,-110.0,-110.0,0,outdoors,grass,,,,,,,Andy Reid,Liam Coen,,JAX00,TIAA Bank Stadium,True
2025_06_PHI_NYG,2025,REG,6,2025-10-09,Thursday,20:15,PHI,,NYG,,Home,,,,2025100900,,,202510090nyg,,,,4,4,-310.0,250.0,-7.0,-110.0,-110.0,43.5,-110.0,-110.0,1,outdoors,fieldturf,,,,,,,Nick Sirianni,Brian Daboll,,NYC01,MetLife Stadium,True
2025_06_DEN_NYJ,2025,REG,6,2025-10-12,Sunday,09:30,DEN,,NYJ,,Neutral,,,,2025101200,,,202510120nyj,,,,7,7,-285.0,230.0,-6.5,-110.0,-110.0,42.5,-110.0,-110.0,0,outdoors,fieldturf,,,,,,,Sean Payton,Aaron Glenn,,NYC01,MetLife Stadium,True
2025_06_LA_BAL,2025,REG,6,2025-10-12,Sunday,13:00,LA,,BAL,,Home,,,,2025101201,,,202510120rav,,,,10,7,190.0,-230.0,5.5,-108.0,-112.0,48.5,-110.0,-110.0,0,outdoors,grass,,,,,,,Sean McVay,John Harbaugh,,BAL00,M&T Bank Stadium,False
2025_06_DAL_CAR,2025,REG,6,2025-10-12,Sunday,13:00,DAL,,CAR,,Home,,,,2025101202,,,202510120car,,,,7,7,-122.0,102.0,-1.5,-108.0,-112.0,46.5,-110.0,-110.0,0,outdoors,grass,,,,,,,Brian Schottenheimer,Dave Canales,,CAR00,Bank of America Stadium,True
2025_06_ARI_IND,2025,REG,6,2025-10-12,Sunday,13:00,ARI,,IND,,Home,,,,2025101203,,,202510120clt,,,,7,7,-120.0,100.0,-1.5,-110.0,-110.0,47.5,-112.0,-108.0,0,closed,fieldturf,,,,,,,Jonathan Gannon,Shane Steichen,,IND00,Lucas Oil Stadium,False
2025_06_SEA_JAX,2025,REG,6,2025-10-12,Sunday,13:00,SEA,,JAX,,Home,,,,2025101204,,,202510120jax,,,,7,6,100.0,-120.0,1.5,-112.0,-108.0,46.5,-110.0,-110.0,0,outdoors,grass,,,,,,,Mike Macdonald,Liam Coen,,JAX00,TIAA Bank Stadium,False
2025_06_LAC_MIA,2025,REG,6,2025-10-12,Sunday,13:00,LAC,,MIA,,Home,,,,2025101205,,,202510120mia,,,,7,7,-155.0,130.0,-2.5,-112.0,-108.0,45.5,-110.0,-110.0,0,outdoors,grass,,,,,,,Jim Harbaugh,Mike McDaniel,,MIA00,Hard Rock Stadium,True
2025_06_CLE_PIT,2025,REG,6,2025-10-12,Sunday,13:00,CLE,,PIT,,Home,,,,2025101206,,,202510120pit,,,,7,14,225.0,-278.0,6.5,-115.0,-105.0,42.5,-110.0,-110.0,1,outdoors,grass,,,,,,,Kevin Stefanski,Mike Tomlin,,PIT00,Acrisure Stadium,True
2025_06_SF_TB,2025,REG,6,2025-10-12,Sunday,13:00,SF,,TB,,Home,,,,2025101207,,,202510120tam,,,,10,7,102.0,-122.0,1.5,-110.0,-110.0,48.5,-105.0,-115.0,0,outdoors,grass,,,,,,,Kyle Shanahan,Todd Bowles,,TAM00,Raymond James Stadium,True
2025_06_TEN_LV,2025,REG,6,2025-10-12,Sunday,16:05,TEN,,LV,,Home,,,,2025101208,,,202510120rai,,,,7,7,136.0,-162.0,3.0,-105.0,-115.0,44.5,-110.0,-110.0,0,dome,grass,,,,,,,Brian Callahan,Pete Carroll,,VEG00,Allegiant Stadium,True
